time_s,charge_C,current_A,position_m,velocity_ms,force_N,inductance_H,power_W,energy_capacitor_J,energy_kinetic_J
0.0007887734664820753,179.17302788083077,963.9882596792107,-0.06991467399408809,40.59288821874057,0.0,0.0028351329996981105,345441.39065659355,32102.97391998496,1314.8694240220366
0.0007890952834818639,179.17271766596477,963.9078168411502,-0.06990161016125311,40.59507170309278,0.0,0.0028354374697422404,345411.96624579176,32102.862755807524,1315.010881018754
0.0007894171004816527,179.1724074769889,963.8273600649255,-0.0698885456257026,40.597255393487,0.0,0.0028357420357318346,345382.5369900467,32102.751601100146,1315.1523589737196
0.0007897389174814413,179.1720973139076,963.746889351498,-0.06987548038737024,40.599439289879776,0.0,0.0028360466977021053,345353.1028897247,32102.64045586438,1315.2938578862709
0.00079006073448123,179.17178717672542,963.6664047018302,-0.06986241444618975,40.60162339222762,0.0,0.0028363514556882753,345323.66394519294,32102.529320101785,1315.4353777557449
0.0007903825514810187,179.1714770654468,963.5859061168867,-0.06984934780209488,40.603807700487025,0.0,0.0028366563097255715,345294.22015681904,32102.418193813926,1315.5769185814752
0.0007907043684808074,179.17116698007624,963.5053935976334,-0.06983628045501934,40.60599221461443,0.0,0.0028369612598492353,345264.7715249713,32102.307077002362,1315.7184803627927
0.0007910261854805961,179.17085692061818,963.424867145038,-0.0698232124048969,40.60817693456628,0.0,0.0028372663060945123,345235.31805001834,32102.19596966863,1315.8600630990277
0.0007913480024803847,179.1705468870772,963.3443267600696,-0.06981014365166133,40.610361860298966,0.0,0.0028375714484966605,345205.8597323297,32102.084871814328,1316.001666789507
0.0007916698194801734,179.1702368794577,963.2637724436988,-0.0697970741952464,40.612546991768845,0.0,0.002837876687090942,345176.3965722751,32101.97378344098,1316.1432914335542
0.0007919916364799621,179.16992689776416,963.1832041968983,-0.06978400403558592,40.61473232893227,0.0,0.0028381820219126326,345146.928570225,32101.862704550153,1316.284937030493
0.0007923134534797508,179.16961694200114,963.1026220206415,-0.0697709331726137,40.61691787174554,0.0,0.002838487452997012,345117.45572655054,32101.751635143424,1316.426603579643
